source_id,RA,DEC,Type,Period,A1,A1_error,A2,A2_error,A3,A3_error,Phi21,Phi21_error,Phi31,Phi31_error,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
4662500983401238656,72.14475969601098,-66.83954481108437,RRab,0.5160464887818036,0.30442858,0.019309463,0.12088938,0.013094434,0.07155518,0.0099947695,4.013515,0.11774894,1.7061794,0.30373695,-1.6302493767390098,0.45224554588440746,0.072078,0.04400607,18.68808929799092,0.8498983706214889
4655340856302782336,72.15020987011826,-69.64678765757584,RRab,0.5640715538859005,0.26697797,0.019094244,0.12047802,0.0188695,0.05055288,0.018623928,4.1558366,0.19572704,2.4719732,0.4103315,-1.1769423160667478,0.5496454958884553,0.121396,0.051593326,18.85308238669869,0.7624228314133636
4655554642594685696,72.15357107153329,-68.5342906534503,RRab,0.4790571963820089,0.42165458,0.02137599,0.23208328,0.03080695,0.151388,0.027893716,3.617996,0.13151105,1.1591552,0.2588428,-1.9391615519201493,0.41800310136309216,0.091047,0.050075874,19.01260788189764,0.9473153166393481
4655594366782405760,72.15391057428032,-68.0518517131008,RRab,0.4954907739575472,0.4439172,0.05607584,0.23608525,0.053319193,0.18257362,0.031261705,3.8409624,0.1518607,1.5609182,0.27370712,-1.652710687464387,0.4571468309573686,0.078907,0.04704097,18.482787873450032,0.8684927643645538
4655340207761314176,72.1604371819998,-69.7175288423097,RRab,0.6985145224538971,0.31784463,0.011312214,0.19896199,0.015337883,0.12829709,0.008656052,4.3756394,0.07970416,2.7900825,0.19694251,-1.6240780496191292,0.48491476525024935,0.104704,0.04097117,18.388279338293355,0.8440718843162117
4654958436707719040,72.17140041771555,-70.04515284756381,RRab,0.4448378385513684,0.42281312,0.033277977,0.24319899,0.034433503,0.16416171,0.032425556,3.9499063,0.18069087,2.01612,0.39418364,-0.9436972039600944,0.5323614393285836,0.121396,0.036418818,18.560511755308827,0.7154784987786638
4655338485500935552,72.17598541662636,-69.75646154253702,RRab,0.6500500453252357,0.23163643,0.031428825,0.13324508,0.03177773,0.09167625,0.024460567,3.6372192,0.2761079,1.925099,0.4181634,-2.168184691555058,0.5211920476318471,0.104704,0.035660088,18.80575319803541,1.0172642812236046
4655533545721247360,72.17982795994529,-68.78295405218653,RRab,0.6359636882553292,0.2262431,0.02990696,0.1265586,0.026726361,0.09415512,0.032002136,3.8604865,0.26445183,1.7823114,0.518124,-2.2242257538170773,0.636710842502141,0.113808,0.048558425,18.90061427026878,1.0882267031530573
4654948811687522048,72.18061222690714,-70.16606449892153,RRab,0.6205757516339832,0.23105317,0.012361508,0.1037009,0.010068496,0.04029273,0.013416578,4.392168,0.14879279,2.837977,0.27308163,-1.1464970415686064,0.5142753579702738,0.103945,0.03262519,18.54492362071921,0.7435644607846837
4655582061668128384,72.18814492882932,-68.2947850680351,RRab,0.5921343672843251,0.25730854,0.03318111,0.14520259,0.022036918,0.09616262,0.029147726,4.07599,0.40334088,1.8013299,0.3772511,-1.963095632428004,0.5069907387948469,0.085735,0.057663124,18.78187810171984,0.9499468961732623
4654901189089066240,72.18937884806388,-70.54435482877977,RRab,0.5679613928925029,0.31927463,0.019739477,0.16048273,0.03445015,0.091412075,0.044469737,3.878345,0.43492374,1.6918842,0.60045296,-1.931814582553391,0.662852596383101,0.11305,0.027314112,18.746239081834947,0.9760636312809675
4655531935132743680,72.19271663357196,-68.83420574370847,RRab,0.5763473586256501,0.32872787,0.0555337,0.20823233,0.06439032,0.16939835,0.08153612,4.2499146,0.34286892,2.492088,0.61364645,-1.2261651203723587,0.7108534954376239,0.132776,0.07587253,18.70312747782426,0.8234178386207209
4654919404054608768,72.1930995094199,-70.4613329900036,RRab,0.5257459502406977,0.3579728,0.030834407,0.17527899,0.032511417,0.08053708,0.022854567,4.122377,0.19763865,1.761143,0.25704297,-1.6324156038358724,0.4377161897013995,0.135811,0.04400607,18.852988779634043,0.8740364631467488
4662500193127288448,72.19483871739952,-66.89964944856057,RRab,0.5391339519371081,0.21343185,0.016089268,0.10003552,0.016657796,0.06914542,0.02580014,3.695536,0.1900732,1.6478275,0.2196155,-1.8132355832509504,0.4210240851105272,0.078907,0.046282247,18.762348844270267,0.926837487049003
4655594018857925760,72.1971625197243,-68.08683967597885,RRab,0.5600337308345044,0.324897,0.023435766,0.10626331,0.012828315,0.086464934,0.01823203,3.9022567,0.23767492,1.6461309,0.13314942,-1.930824160131499,0.39316762673948236,0.084977,0.048558425,18.471448028996814,0.931643456736809
4655430608260759296,72.199974616613,-69.10964040405742,RRab,0.531889553346576,0.36660516,0.019330157,0.12132665,0.01281231,0.107236765,0.011400997,4.0859456,0.13474536,1.0925232,0.1582903,-2.295015213073497,0.3785827828233266,0.141881,0.06525038,18.67330605342058,1.0707546101448744
4662363505787759104,72.2059309733971,-67.53495152636553,RRab,0.5838148131108497,0.35087276,0.030811911,0.20914176,0.037659276,0.11632531,0.022854261,4.0278983,0.19420041,1.8242376,0.47053915,-1.895388868765216,0.5886146378778051,0.07132,0.049317144,18.393520320438263,0.9552594422357445
4655340169107810048,72.2069417351068,-69.68284528493085,RRab,0.51706636088687,0.37047395,0.017605305,0.18128043,0.022421237,0.18072918,0.026907973,3.9896312,0.11128391,1.8850725,0.25276223,-1.4677501529221284,0.43516884362306973,0.100151,0.0629742,18.592785239818195,0.8563292159148704
4655534409040343168,72.21069642524314,-68.71278656405207,RRab,0.5954701410464249,0.38111022,0.0344425,0.21969876,0.03240709,0.15638986,0.030601442,4.237927,0.36900347,2.5543115,0.48875174,-1.2738064728076584,0.612761507307485,0.106221,0.050075874,18.601597392586147,0.8018441528253126
4654959119613891584,72.2240681700289,-69.97421924729943,RRab,0.5694220454373102,0.25792247,0.014588115,0.10981988,0.0120536415,0.07751086,0.021471035,3.9685214,0.13855828,1.9944375,0.14767638,-1.6555211021770715,0.39744410552746123,0.119119,0.03262519,18.70822229052958,0.8781716962924404
4654949155304428288,72.22506195393689,-70.12395626854493,RRab,0.6389853291903045,0.18939567,0.0135115385,0.09679557,0.009329359,0.06135944,0.006344277,4.4027886,0.10644494,2.9007034,0.22293964,-1.18970738100619,0.4757045449473976,0.101669,0.035660088,18.470912359481733,0.7465581435234088
4654946135922586240,72.23171279722794,-70.24119438960498,RRab,0.5537096087706277,0.33754444,0.023479521,0.14383957,0.018551145,0.12874722,0.023031844,3.804665,0.16814168,1.9590816,0.25841564,-1.6015516246769836,0.4591424362763433,0.121396,0.04704097,18.59866699310956,0.8582589709993699
4655340925087846528,72.23188503265625,-69.63629364043973,RRab,0.6035317415077486,0.22158132,0.01114093,0.0894208,0.013386093,0.044520576,0.0066193896,3.9557812,0.14315043,1.7723279,0.27537927,-2.0536129393680045,0.4558168716756832,0.117602,0.033383913,18.78154390914304,0.9739079902396854
4654900364452596608,72.23285215543744,-70.61150727948167,RRab,0.5963878118194594,0.27104363,0.01913563,0.124260426,0.014025099,0.106965534,0.012138926,4.1303973,0.10085335,2.237095,0.23867522,-1.577083055598,0.45798892084275367,0.109256,0.025796663,18.68342102736744,0.8458936015672606
4654897753112959616,72.23354605833448,-70.70107563149949,RRab,0.469233613625309,0.32719335,0.0151093025,0.1725348,0.013835751,0.095930435,0.014828457,4.0104704,0.119090654,2.288077,0.311876,-0.8234541756204651,0.4746206159316096,0.135811,0.035660088,18.73805557973373,0.669626206099074
4662399175496715008,72.23659750507083,-67.17616973699295,RRab,0.5271196218966724,0.4007238,0.031713948,0.1895423,0.03787396,0.15756717,0.03315786,4.2644444,0.28544545,2.5543065,0.4692585,-0.8944657915265316,0.5872258342589044,0.074355,0.06525038,18.36200004034743,0.7142678206976899
4654945478796890880,72.2378248933468,-70.31914545188499,RRab,0.559853202975037,0.28628665,0.014806217,0.12943432,0.015038813,0.088518046,0.019520903,4.0637307,0.10886047,1.9948362,0.2340025,-1.6020392485114554,0.42932263196079884,0.150986,0.050075874,18.463397358143208,0.8712365154584155
4654945272663420928,72.25861789641301,-70.32118735504815,RRab,0.5596088329977706,0.25239778,0.019239346,0.11613408,0.017452851,0.0812903,0.01940862,4.0507665,0.18953505,2.17583,0.26123577,-1.430548823137627,0.4753982696991449,0.150986,0.050075874,18.747671039038536,0.8269133819489862
4654961151126964608,72.25918781797786,-69.91629090550144,RRab,0.5937918971767696,0.2569314,0.015028743,0.11706043,0.014963885,0.08511236,0.013375288,4.0388327,0.088103816,1.9608543,0.16991794,-1.8223419873310716,0.42064376857793967,0.110773,0.038694993,18.7743386240527,0.915944723999059
4654955962818046848,72.26394024624952,-70.02689767958634,RRab,0.5177480033086845,0.35997656,0.042201966,0.15724047,0.06110444,0.13524395,0.026509121,4.0113263,0.20328787,2.1244674,0.494997,-1.2465020623631995,0.603147314418048,0.119119,0.041729894,18.606318959381696,0.8084903489084249
4662396804674785408,72.26455085421433,-67.27783323294967,RRab,0.6275119957413909,0.20057614,0.012722545,0.0923826,0.011152368,0.08516342,0.013241649,4.03248,0.11005982,2.2045317,0.20617689,-1.78043177836472,0.44904481106498734,0.068285,0.050075874,18.73489310830212,0.9198889937215615
4654961353015946880,72.26548442999037,-69.89664755405262,RRab,0.5129209114944805,0.3216101,0.03266842,0.13005146,0.049919866,0.11274711,0.053721745,3.5015552,0.3941127,0.57740676,0.6614173,-2.673948704394367,0.6912199007913497,0.110015,0.038694993,18.849457469510423,1.2130064946893504
4655430191679028608,72.27091435365504,-69.15200247982764,RRab,0.7645969770143111,0.12330552,0.0040501542,0.04000933,0.0046744556,0.01814532,0.004857127,4.485172,0.12553073,3.1067092,0.28823674,-1.6932065744294262,0.5436132416189983,0.141122,0.059939306,18.27252257412024,0.89932296754607
4655589041023148928,72.27822863522564,-68.18684927419864,RRab,0.6011317773839361,0.3087281,0.022912763,0.14120252,0.03623598,0.11418434,0.032251686,3.9639323,0.17713152,2.0574267,0.40591416,-1.772300266480845,0.5504233884408533,0.094081,0.059939306,18.380496913574635,0.9223727407689284
4654899505494222080,72.28859806272295,-70.64507289896052,RRab,0.6071104061976259,0.21499725,0.0040894095,0.10091633,0.0042801285,0.07147194,0.004659472,4.127573,0.049596895,2.266538,0.07478556,-1.6089170343968235,0.41450221248594954,0.122154,0.06221548,18.55136934315111,0.8584588948427487
4654956065885803904,72.29696379594274,-70.00979195618751,RRab,0.5364823313165782,0.15490454,0.010950745,0.06811631,0.012652,0.048311297,0.013185543,4.0494933,0.19825998,2.5293205,0.26746723,-0.9699156688070092,0.47439459984940346,0.106221,0.049317144,18.75436996746596,0.6964166796170757
4662399244219111168,72.29756439814172,-67.16588235480319,RRab,0.6315427923047852,0.20986453,0.0074533653,0.096315,0.00882241,0.08050962,0.011495167,4.0977907,0.105687566,2.3646026,0.163351,-1.6523360532915574,0.4504938016211147,0.072837,0.043247346,18.49132860274564,0.8712856257229926
4654946166015138304,72.30637153392112,-70.24985898726226,RRab,0.5508828117132765,0.32946712,0.031770963,0.1714414,0.028461028,0.123013966,0.023043733,3.6720595,0.14304405,1.5165563,0.22639401,-2.001836683008684,0.422747901791052,0.121396,0.04704097,18.664808809442437,0.9609854280658003
4654897684392701824,72.30758887137422,-70.72728320104608,RRab,0.605647942416118,0.21839924,0.011402772,0.1077927,0.011409642,0.08347951,0.008224034,4.0174236,0.11632602,2.1844413,0.16150035,-1.677971258409455,0.42363272783684724,0.125189,0.033383913,18.70799069231465,0.8730814381932578
4654921603086259328,72.30910754271052,-70.3726991966309,RRab,0.5972539485242364,0.27209824,0.0117592085,0.120772995,0.016773386,0.110735275,0.015065125,3.9072547,0.20771109,1.8979465,0.40336496,-1.9006897043095123,0.5484181092598015,0.135053,0.0477997,18.947781492446666,0.940535808724679
4655423422810582912,72.3170023781961,-69.21109261584743,RRab,0.4937899474424562,0.24441047,0.015832858,0.1198969,0.01685506,0.06231,0.018286454,4.1063533,0.14469852,2.2307017,0.3405028,-1.0136746103056318,0.5078248923739275,0.127465,0.0477997,18.994174787125573,0.7329419831376417
4655348999612648448,72.32217423330275,-69.53223501870457,RRab,0.5548815993062649,0.33047205,0.027641213,0.14469175,0.033268128,0.14216344,0.040665258,3.7910812,0.36447755,1.9200497,0.37441677,-1.6447461581497698,0.5116723497417067,0.157814,0.0629742,18.939989686201937,0.9005397929800966
4655530900021025920,72.33040719488555,-68.86681938877412,RRab,0.5629129057929944,0.27658284,0.029693287,0.10949745,0.03610293,0.078228876,0.05799188,4.11152,0.5947231,2.5065527,0.52884185,-1.138007089151119,0.6610537721366133,0.132018,0.06525038,18.26404316860232,0.7764727943753108
4655587700974185728,72.34497120307547,-68.24435053686453,RRab,0.5079655747572359,0.3894595,0.047852762,0.16695414,0.031319298,0.13604274,0.06254267,3.865857,0.15068056,1.5356604,0.21117368,-1.7456881639026594,0.3967967411922018,0.101669,0.05842185,18.416922978692742,0.8993550764950053
4662499093619551104,72.34770738853123,-66.94588089316431,RRab,0.5194464873907845,0.3511797,0.013667027,0.17588541,0.015746243,0.12749788,0.013434123,4.0729113,0.10858761,1.7391428,0.19060087,-1.618133773018854,0.41868325127368683,0.091047,0.049317144,18.65371510380528,0.8665264727407925
4655542341807729920,72.35703507395876,-68.60434004078282,RRab,0.578620680206307,0.21715392,0.011329623,0.052427124,0.020667095,0.061218332,0.025128815,3.915953,0.26794803,1.8358909,0.23683333,-1.855607329145004,0.451359993476011,0.170713,0.1259484,19.400495640960603,0.9993186028480012
4654909027414091648,72.36021399883361,-70.45481620586366,RRab,0.550756597100523,0.30505508,0.012528682,0.14945321,0.012566534,0.10019802,0.01365866,3.9639971,0.068415485,1.9979098,0.18240586,-1.548663901907903,0.4214551472011089,0.108497,0.031866465,18.548778603854213,0.8381753958870465
4662396422417597440,72.36238896413819,-67.27177021247428,RRab,0.6099948720311396,0.30016539,0.011226687,0.1750602,0.011268995,0.116281256,0.01344703,4.0574775,0.08221338,2.2196105,0.1965241,-1.6690376697728246,0.43315262824399514,0.056904,0.04704097,18.93515907713639,0.8740612180440257
4655432498046235392,72.37194342656059,-69.05707973589294,RRab,0.5936170058535494,0.28113765,0.025105106,0.096861675,0.025636943,0.06004216,0.029859995,3.927507,0.21824755,1.5719092,0.42701733,-2.1869797344871995,0.5339358892585037,0.156297,0.06145675,18.527078016936414,1.0256370678863378
4655580863404840704,72.37488408776424,-68.36046756000103,RRab,0.6948977398201008,0.21083564,0.0047606486,0.09655081,0.0030763804,0.063308276,0.0036867715,4.0210505,0.059971023,2.2278109,0.094577275,-2.13254021000156,0.4231664576084163,0.104704,0.09332322,18.36908874320044,1.0156510688883058
4654954897666244864,72.37657324323499,-70.06860548305404,RRab,0.641538333755758,0.28342617,0.026938805,0.11939131,0.021893125,0.10458875,0.027535535,3.8604271,0.21364516,2.2655263,0.3665601,-1.800943030344457,0.5342263128700739,0.10091,0.046282247,18.54090930597645,0.9092789542253299
4655348930862192512,72.3877343675961,-69.52192902012774,RRab,0.5910447869204477,0.2421754,0.0105142025,0.119630754,0.011771313,0.07424604,0.010732628,4.0867643,0.13416833,2.1426573,0.24308853,-1.6362007054084846,0.4489046339801473,0.156297,0.072837636,18.466300888794372,0.8854794540030048
4655423182256826752,72.39204274679058,-69.22146966397214,RRab,0.5364925528273122,0.37948248,0.018751038,0.14594285,0.014226282,0.09497833,0.020455424,4.0458207,0.12054572,1.4783353,0.14246775,-1.957898486191583,0.38835180811432024,0.120637,0.04400607,18.555938053853644,0.9586976172192953
4662508125943844096,72.39702424074301,-66.7423936338826,RRab,0.5717554624574981,0.26456094,0.010095402,0.12856732,0.0074430597,0.100574374,0.011292624,4.1222105,0.105927005,2.1795506,0.13264304,-1.4944652526391144,0.42247502568634887,0.063732,0.04704097,18.778828218858955,0.8240899298414994
4655333743884673152,72.39891331791694,-69.86611833255235,RRab,0.5415117685863851,0.30080217,0.012628782,0.15634368,0.018345237,0.10645183,0.015992658,3.9723008,0.1128487,2.1792736,0.1692545,-1.326873131654437,0.41449366183095615,0.103186,0.028831562,18.46769186546324,0.793991452106231
4654905900677562624,72.40629441890503,-70.58790175726165,RRab,0.5367167504906595,0.34604502,0.023494769,0.15093765,0.026209487,0.08388135,0.022730166,4.078567,0.09907182,1.9256746,0.3424572,-1.53864384122316,0.505132488075266,0.105462,0.028831562,18.552805820422485,0.8276207247241091
4662494008365754752,72.42006375399653,-67.05789672844317,RRab,0.5622117038065172,0.2593234,0.0070146583,0.12250363,0.007012861,0.0824764,0.0051071886,3.90914,0.060232583,2.0761042,0.07779177,-1.5387370081261706,0.40274206189582495,0.094081,0.0477997,18.764522201235327,0.84222586179977
4662499570352106112,72.42050146904157,-66.90806350829408,RRab,0.5354535131252701,0.35134086,0.007789518,0.16991976,0.010728996,0.12584035,0.01243099,3.8491004,0.051589157,1.5705693,0.10338229,-1.8654318558452492,0.3816525962409348,0.086494,0.048558425,18.756503279596668,0.9292536131240566
4655527056050077824,72.42982224356523,-68.95838127609193,RRab,0.5139728253492054,0.36612305,0.03922456,0.17822997,0.0480098,0.1771719,0.04083891,4.0858912,0.24413021,2.2694552,0.32660252,-1.0892612926880902,0.49958669737055145,0.132776,0.057663124,18.400741406072665,0.7360453189006304
4655339550653828352,72.4405319960918,-69.70036220339499,RRab,0.6863144943213983,0.2611371,0.017452965,0.115558095,0.01594022,0.07182426,0.017671648,4.0831647,0.18927024,1.8740208,0.31033888,-2.417465891483761,0.4987786196788809,0.109256,0.048558425,18.629457221415457,1.097070895146364
4654947574765056640,72.44199497868989,-70.21284303292542,RRab,0.5757932995013844,0.29409343,0.021789078,0.1311976,0.024737524,0.11366443,0.020566324,3.9823265,0.16315247,1.7125659,0.32804403,-1.9558408662326832,0.47275369306534526,0.110015,0.04552352,18.688920274825158,0.9654735532673395
4661608867160191104,72.44344670712613,-67.78162904254785,RRab,0.5413934188155519,0.305818,0.019298,0.12611423,0.018357813,0.1035369,0.024976706,4.0407553,0.26244467,2.0905457,0.31997827,-1.4096205164263136,0.49194747609959744,0.068285,0.04400607,18.39867195495937,0.828081484489547
4655429195211253120,72.44495467951975,-69.18441431057882,RRab,0.5190153334148111,0.3580085,0.019385347,0.16130748,0.021671118,0.1452656,0.012392403,4.0665035,0.15277885,1.5483307,0.164626,-1.7951042424522012,0.3947569250030497,0.133535,0.08573596,18.70963149248662,0.9333872918631319
4655433013442307968,72.45353945273033,-69.00451100328642,RRab,0.6307601854504921,0.1837058,0.012823704,0.06510478,0.012770561,0.04730433,0.013261993,4.3443875,0.18199967,1.9603883,0.35757378,-2.0279540272502308,0.516984265650848,0.132776,0.057663124,18.53465137175007,0.9923346715419956
4655568936266032896,72.45996522992513,-68.39878331935383,RRab,0.5373077263152313,0.2545583,0.010210563,0.10587192,0.0140933655,0.07069619,0.016460795,3.4467099,0.20653887,2.0643625,0.20101152,-1.4115571310495336,0.4237744250100166,0.111532,0.1047041,19.11723189961387,0.8510751948809173
4654909474090688000,72.4625837324742,-70.4417102763399,RRab,0.5692014200037151,0.25634348,0.042992696,0.1546259,0.03339967,0.11204047,0.038354915,4.182081,0.4185107,1.9928324,0.4311707,-1.655805425020619,0.5708849069932074,0.106221,0.041729894,18.75020109920577,0.9021887483948446
4655376010631488512,72.46940044702131,-69.28030365386813,RRab,0.6239035723158327,0.16461141,0.008241834,0.069387354,0.007075877,0.038913734,0.007073966,4.1194363,0.15748103,2.3496184,0.23506515,-1.6240235303528716,0.459463262602609,0.125948,0.054628223,18.659886414098803,0.8887417184299191
4655527021690351616,72.47133728729901,-68.94822031024506,RRab,0.5545048151313302,0.26219708,0.017870115,0.13566922,0.018730307,0.06945946,0.014140811,4.133119,0.11691244,2.1262226,0.3555099,-1.4488524799788824,0.5077478899373785,0.119878,0.04097117,18.720780111634088,0.8402954783384706
4662492595329005312,72.4743555603423,-67.14573891995278,RRab,0.6021377901767555,0.17856687,0.01682927,0.08641508,0.023078712,0.06124192,0.0257728,4.186522,0.1790028,2.5782256,0.57198495,-1.2883326714809935,0.6841490290344915,0.084977,0.04552352,19.16486641217468,0.8109389591482994
4661636453746755840,72.48247985252796,-67.5081150030195,RRab,0.4671856899028052,0.43450105,0.045189872,0.22509976,0.024885729,0.18888494,0.04437405,3.773924,0.14222136,1.6042651,0.160072,-1.4548713849605686,0.3969179947151355,0.069044,0.0477997,18.63977328378896,0.8215754161330585
4661634911847078400,72.48902958538325,-67.61544799691771,RRab,0.7085404096775006,0.18257011,0.007591645,0.0714616,0.0098089995,0.046562817,0.010326064,4.345784,0.14759967,2.4774265,0.26823407,-1.9736183637101288,0.497139200430742,0.058421,0.05538695,18.43766476723884,0.9761752017803207
4655348071876034944,72.49087916070363,-69.53982433469658,RRab,0.5875383580954625,0.22978354,0.010063412,0.09658703,0.009750516,0.081579655,0.014050199,4.15366,0.1503572,2.290074,0.22070701,-1.4781683274298167,0.4442011874859068,0.138088,0.07663126,18.658946723680348,0.8543217199168643
4661598967265253376,72.49605783554208,-67.90386117722913,RRab,0.5919429403268229,0.3110698,0.044276964,0.1756555,0.036469594,0.14792286,0.033423193,4.012574,0.47200766,2.277073,0.35722816,-1.5148346988138672,0.5247679876306107,0.068285,0.049317144,18.541390926027884,0.8446330762162123
4655348690324055552,72.50471978323576,-69.48581998117893,RRab,0.6002604457113656,0.23668228,0.023596989,0.108094834,0.022070138,0.1078744,0.026565315,4.012017,0.30772412,2.199345,0.3844882,-1.634061173698079,0.5363133757602574,0.154021,0.08345979,18.310192713955463,0.9198216269630002
4662532044605999104,72.5208063767809,-66.67870751431877,RRab,0.5685053345757527,0.26248795,0.0053578685,0.11804061,0.0070081935,0.1009559,0.0058334637,4.020296,0.05139527,1.9682288,0.09858636,-1.6750695348954272,0.39155822139456964,0.070561,0.049317144,18.71714383641072,0.8596562490431643
4655526265758617600,72.53362821415364,-68.97661266008778,RRab,0.5328215303779839,0.3890545,0.03858544,0.17572352,0.047884688,0.16941124,0.051937796,4.0805426,0.49838307,1.2829512,0.50661427,-2.1211853655978103,0.584331646682135,0.123672,0.05538695,18.643573571687387,1.034119299148904
4662503006326080128,72.53651097120549,-66.86296634344005,RRab,0.4721493912721515,0.3765698,0.011024724,0.18168013,0.011575036,0.14457084,0.010618714,3.9140055,0.10363086,1.856551,0.11895008,-1.2452711815604411,0.3731718997000697,0.093323,0.056145675,18.919074709316924,0.7622534764788833
4655332747452311040,72.54100087677071,-69.89824289818768,RRab,0.474204426825996,0.36777157,0.020831259,0.17478794,0.023466298,0.18114503,0.041513544,3.4569862,0.18506554,1.4480234,0.19955555,-1.6406925728842778,0.39163945112718784,0.101669,0.026555387,18.6763532132076,0.8435636928747758
4654933835147544448,72.55833305155392,-70.29934358532688,RRab,0.631230730587958,0.17206256,0.008751983,0.08904949,0.0067025754,0.05477194,0.008389282,4.2356663,0.073769,2.569351,0.22571097,-1.4581406147631668,0.46412246018812886,0.122913,0.046282247,18.659819006133684,0.8251336885417487
4655332545540221952,72.55848682773512,-69.93343455970773,RRab,0.6965076872996524,0.18895505,0.00838685,0.08869035,0.0047095018,0.06473638,0.008047714,4.3015037,0.09873715,2.629814,0.16652559,-1.763592504513071,0.48003791823335373,0.112291,0.035660088,18.567015864663663,0.9086884173409197
4662532456922883712,72.55985694695941,-66.65769138064746,RRab,0.5239403279110222,0.31986254,0.0045685424,0.13213062,0.0066765514,0.096910946,0.004465315,3.8285887,0.04550188,1.7845691,0.095191255,-1.6003738659061728,0.3859985485378601,0.060698,0.034142643,18.443815451553725,0.8504617542832721
4661599070344608768,72.56878658137983,-67.88984663223258,RRab,0.7453822076837879,0.18825339,0.00886826,0.061340272,0.010458043,0.0458663,0.0077422815,4.5730433,0.15184121,2.994483,0.26510462,-1.6920572326450238,0.5083012343469641,0.062215,0.04400607,18.39489187746061,0.8862778584746227
4655382779500819840,72.57333332150014,-69.15030423954714,RRab,0.6046639936567347,0.21391757,0.017537732,0.098616116,0.016870206,0.06165544,0.013750337,4.0211654,0.13159962,2.260615,0.2851726,-1.6009070647948778,0.4803312182119001,0.183611,0.07435508,18.784092368662566,0.8715736224344086
4655382156740888064,72.57951019691434,-69.21928416614908,RRab,0.542244676472766,0.2912287,0.010465403,0.1320952,0.0127618015,0.1255099,0.0103715025,3.681327,0.11372388,1.6656241,0.16147323,-1.8137713004238507,0.40198474900113074,0.138846,0.07435508,18.57634656627868,0.9331153553192592
4655535645966859008,72.58959625101535,-68.80407659417357,RRab,0.5553821920919315,0.2611495,0.06252295,0.21509908,0.04193116,0.2682552,0.053369973,3.7594125,0.33644414,0.72415334,0.369868,-2.77166702651022,0.5082352211330892,0.116843,0.04248862,19.01569501822286,1.2127249341248483
4654956989329188480,72.59308282508314,-69.97359328792209,RRab,0.57967537768927,0.33127376,0.012948018,0.12345689,0.015552742,0.07189248,0.011080561,3.9999866,0.095059775,1.8003117,0.12857282,-1.8949053481754483,0.3992332522894202,0.108497,0.04400607,18.491180208809126,0.9466785320021441
4654942940477526912,72.59734084281553,-70.10306588647907,RRab,0.6168387313295289,0.27971122,0.018535204,0.15369046,0.019186689,0.10350845,0.014682197,4.207933,0.1992035,2.3483865,0.23133834,-1.5859716488788855,0.4585818379564008,0.101669,0.038694993,18.614442354486087,0.8609944899961759
4662493011933503104,72.59999628538127,-67.10201284834109,RRab,0.6985376741154992,0.15168962,0.004205003,0.06330666,0.0033530926,0.027879264,0.0044421176,4.2879543,0.079175994,2.572847,0.1616881,-1.8284079113410203,0.44160392137457316,0.104704,0.04704097,18.647634699575484,0.9180906909202647
4654902602142777088,72.60500588533314,-70.6417345292267,RRab,0.5088528520530669,0.30797836,0.036470518,0.17046265,0.02686506,0.13247761,0.038787495,3.7684374,0.14289403,1.401075,0.37383375,-1.8771228288945203,0.4954589739618199,0.103945,0.030349012,18.821609841170467,0.9284433927062604
4661637278361174912,72.608815433092,-67.4963516212481,RRab,0.5456888329604895,0.33646542,0.02988584,0.15051901,0.04114348,0.0853207,0.047475185,3.9580977,0.10967565,1.8763256,0.57759356,-1.634826958930717,0.6778238263400636,0.072078,0.046282247,18.4692300210046,0.8894943773947583
4654935480106230400,72.61366650971875,-70.25683039288317,RRab,0.5583811181042491,0.29268086,0.01454004,0.14983216,0.018200096,0.1175044,0.019308971,3.998504,0.15781285,2.085101,0.26326075,-1.5090202654785825,0.47302487796986675,0.127465,0.04021244,18.651441570574,0.839907427442409
4661595600073889536,72.61385924815008,-68.0562723221609,RRab,0.576755558513169,0.347298,0.02334304,0.1506102,0.020695006,0.10995287,0.016048903,3.9340477,0.17401423,2.0087433,0.2920731,-1.6827746477480878,0.4724442723782983,0.094081,0.09332322,18.41937174032946,0.9204191076324012
4655384325689046656,72.61959073370946,-69.1263639940778,RRab,0.5162499774463529,0.46789393,0.03980825,0.20407026,0.027976217,0.069271386,0.03560174,3.7949443,0.1064781,1.3190866,0.30889538,-1.9952459708272587,0.4678518955731535,0.17223,0.0629742,18.677280556431636,0.9876449436409477
4661645078022142720,72.62464812513889,-67.36314909943277,RRab,0.5897260901682677,0.20976643,0.009749914,0.10306452,0.011248193,0.040244106,0.012247053,4.035324,0.12014005,2.2899764,0.29799676,-1.4904019844338858,0.48789569270509614,0.07132,0.053110775,18.69103899282549,0.8288632869347261
4662528947929251328,72.64879811620027,-66.70787680726858,RRab,0.6874435066907556,0.18147352,0.006596065,0.08220288,0.0059928778,0.04744417,0.0057554357,4.557725,0.08073926,2.7313235,0.18825175,-1.617867372133694,0.4820887999188249,0.078148,0.0629742,18.79977770983744,0.8926126032457454
4661607900797649024,72.67873943203979,-67.69787995890637,RRab,0.5537576802095722,0.34987503,0.01871594,0.18101895,0.019940395,0.14101663,0.023451112,3.937226,0.12048196,1.8520066,0.20883065,-1.7024689211631254,0.4203053941022454,0.05311,0.051593326,18.608021588025675,0.8772156484308197
