object_id,gaia_dr3_id1,raj2000,dej2000
495684788,4658281538852830848,80.370095,-69.080894
492733221,4651777996281554688,80.381042,-71.155542
492718202,4651775762898610560,80.392004,-71.257078
495795515,4658735770266843392,80.395684,-68.022326
492717135,4651769475065762816,80.406061,-71.320575
492965733,4651896090723048192,80.407876,-70.716062
492659474,4651739990100933376,80.410132,-71.634184
492980365,4651929866342111744,80.41658,-70.422193
492740377,4651893032673026176,80.424577,-70.881118
492734356,4651872378177376640,80.451252,-71.085871
495718976,4658696050414132480,80.454673,-68.4733
492734792,4651874611598183680,80.464632,-71.003371
493819655,4658091284680918144,80.470604,-69.224255
492739837,4651892994020482944,80.474955,-70.882777
495714087,4658318093293567616,80.47927,-68.644822
495692163,4658308339456562560,80.478662,-68.873007
492998043,4651932202783290880,80.498714,-70.304136
495805176,4658741031610441344,80.50828,-67.982165
492734661,4651873031012606720,80.510515,-71.03373
492964743,4651895708449896832,80.514822,-70.749371
495719009,4658696394011670016,80.516377,-68.444395
492733003,4651873065372414848,80.530092,-71.022707
2706886244,4651875268680332800,80.53192,-70.919515
492738725,4651881144224310144,80.543156,-70.910449
495787904,4658729516794892032,80.544258,-68.17136
492736508,4651874512766162304,80.556405,-70.981454
492718313,4651776789400109056,80.574102,-71.215495
492972271,4651929007328052992,80.584806,-70.451278
492964953,4651884133494742144,80.585295,-70.727143
492637748,4651736004371686784,80.586025,-71.749511
493119225,4658091662622533120,80.587195,-69.193938
495784257,4658705056938496640,80.595782,-68.283942
492637468,4651729785284856192,80.597142,-71.788793
495788838,4658731337861173248,80.602907,-68.090915
2710666953,4658317101191008768,80.60506,-68.666627
492988823,4657936356603348992,80.607372,-70.29008
492739759,4651881827114485760,80.608846,-70.850419
492712595,4651766137862296832,80.612424,-71.46523
492683800,4651738821870305408,80.616835,-71.603367
495784626,4658728726521107584,80.624217,-68.227045
2707173246,4651922135399286016,80.635441,-70.563514
495692002,4658127018793446528,80.635278,-68.804425
492737939,4651881655307395840,80.643424,-70.845591
492685380,4651767787163058560,80.658519,-71.421156
495691425,4658126400325685632,80.66,-68.865232
493116609,4658084176554591616,80.662381,-69.312334
492683996,4651762530089906944,80.666053,-71.544498
2706830773,4651764797832654080,80.672005,-71.43147
492962585,4651883858616865152,80.678408,-70.748831
492716457,4651774762158757120,80.680043,-71.307414
492688714,4651765347638360576,80.682581,-71.383503
492683979,4651762427010739200,80.684162,-71.550422
492685061,4651763182924988544,80.686186,-71.475344
492966018,4651908249745049344,80.692038,-70.648635
495782624,4658704262436691072,80.692913,-68.298118
495784488,4658728795240749824,80.693052,-68.219653
492735840,4651874199252294656,80.708073,-70.984216
495709804,4658128741056900352,80.72009,-68.751413
495711735,4658505216437200512,80.721352,-68.633347
1607040429,4658504838507693568,80.728813,-68.645276
2706828660,4651738723098111360,80.732849,-71.588091
1607129692,4658738038057080704,80.736021,-68.00477
495801716,4658834588859686784,80.7371,-67.824968
492684046,4651762873687486336,80.743948,-71.509629
492730610,4651871003788862208,80.751015,-71.160602
495781672,4658703579504591360,80.769054,-68.347728
494890373,4658128358842811776,80.775206,-68.805596
495715436,4658506934418032000,80.795544,-68.570823
492704542,4651871141227976064,80.797334,-71.138014
494881118,4658092246808564224,80.800853,-69.176864
492683144,4651762152133109376,80.807637,-71.577715
492737219,4651882273790904064,80.812932,-70.859598
495715400,4658506934453905792,80.8156,-68.572851
492737204,4651882278095971072,80.817911,-70.866597
492963684,4651907184593608064,80.820816,-70.693848
492635252,4651734733038802048,80.834532,-71.799132
492631732,4651728170334396800,80.85091,-71.8962
492638322,4651737688003894272,80.854347,-71.641764
492964059,4651908872536598400,80.854754,-70.641317
495798997,4658739416683077504,80.85664,-67.935873
494906896,4658505048945095936,80.868617,-68.624775
492969958,4651918424522604928,80.881158,-70.436339
492737034,4651882102066671360,80.889184,-70.872128
493115136,4658087509450625792,80.891299,-69.261241
2710765731,4658835757112129664,80.909024,-67.774878
495803801,4658835791471948672,80.921017,-67.766635
492705461,4651870316594664960,80.920364,-71.063792
492689405,4651773284690256640,80.921969,-71.273205
492704343,4651868323729858688,80.925812,-71.144953
492688315,4651770879556641536,80.937952,-71.335078
492681337,4651761125649640192,80.93921,-71.611308
2706833588,4651770707757949952,80.946235,-71.369364
1603300485,4651681617176467200,80.948147,-71.871831
495782250,4658540503880412032,80.960513,-68.244075
494910510,4658512397622692096,80.966691,-68.529931
2706833901,4651772395644513408,80.978587,-71.321199
492687901,4651770261079620096,80.985545,-71.398031
492681546,4651761606685974400,80.987094,-71.570434
492709367,4651876673153201920,80.994473,-70.993648
492711298,4651879696810302592,80.998605,-70.836903
492995710,4657934883436504960,81.002069,-70.089082
492689461,4651773044179712256,81.012416,-71.261086
492929598,4651905535326900352,81.039353,-70.698048
492686629,4651772116472401024,81.046805,-71.32531
492704921,4651870454012134656,81.046746,-71.075239
494885247,4658122105352243456,81.049048,-68.945114
493095540,4658076750622693376,81.054802,-69.565368
494943925,4658541843910418688,81.055597,-68.231714
492687476,4651772253933728384,81.056589,-71.305087
492703859,4651869152674951680,81.065972,-71.125127
492680886,4651714770105368320,81.067818,-71.578028
2706857260,4651878872251292544,81.072297,-70.907849
494884222,4658115856151733120,81.076145,-69.005461
494885209,4658121937828201472,81.077401,-68.948513
495798409,4658645335440044928,81.083359,-67.956263
492928116,4651903615473890048,81.087877,-70.765462
494902415,4658500818390293760,81.089121,-68.727429
2707128777,4651905883239429632,81.097156,-70.692219
492687408,4651772253911378432,81.098251,-71.316732
492929902,4651906055014789248,81.105954,-70.64575
494946827,4658541676433466240,81.10596,-68.179851
2707171538,4651914748054156160,81.109082,-70.486056
494884780,4658122350233321088,81.114201,-68.927505
492709181,4651876432628706816,81.123292,-70.960705
2706848141,4651869079645456640,81.124485,-71.149409
492934012,4651912613484604416,81.128392,-70.56317
494942527,4658538511018272128,81.133295,-68.360405
494958194,4658645266720716544,81.133755,-67.940835
492687286,4651772185214596096,81.141344,-71.321822
494911036,4658514360435581056,81.149128,-68.465985
492680705,4651714495154211968,81.161017,-71.600008
1603371230,4651868976566298112,81.160853,-71.136406
492682282,4651722848897448960,81.161662,-71.46019
494942404,4658538442298861056,81.172409,-68.369578
494907668,4658503120522149760,81.187835,-68.616134
494946430,4658547272749383168,81.188651,-68.184723
494947881,4658549849729778944,81.196197,-68.042962
1603298754,4651713777925786112,81.19806,-71.679574
2706847981,4651868907856850688,81.202571,-71.150682
1606072896,4658549849737275136,81.203836,-68.054559
492624124,4651680444733262464,81.23664,-71.908423
494943283,4658537789461715200,81.243774,-68.280784
493103411,4658076406900968576,81.254075,-69.282221
492687106,4651819601592714880,81.27122,-71.273805
494876292,4658121216362116224,81.273437,-68.983907
494961232,4658647156507290368,81.29468,-67.816814
494941138,4658536071477127936,81.305478,-68.345076
494958410,4658646228794471424,81.308696,-67.912119
492702302,4651822487840624000,81.34552,-71.120127
492623959,4651683330898636800,81.348321,-71.916385
492629256,4651713258282060416,81.354206,-71.670612
494960881,4658646915971595392,81.356477,-67.845912
2706848841,4651828913196034560,81.368764,-71.054504
494958452,4658646297514520448,81.377334,-67.901938
494941467,4658537445864612480,81.384165,-68.319278
492708356,4651854992163186432,81.387555,-70.872756
494899128,4658507832085503744,81.389928,-68.633008
494958429,4658643376936923264,81.397591,-67.900335
492952111,4657921002150367104,81.400285,-70.366126
492927186,4651911239055747072,81.417349,-70.632402
492679071,4651724459482929536,81.419144,-71.380588
2707126030,4651910723648920960,81.425466,-70.677747
494908378,4658510645270902784,81.426338,-68.503674
492622358,4651683399595243136,81.430771,-71.906511
494895890,4658507655996232704,81.432702,-68.653395
492627547,4651685461173837440,81.433807,-71.822919
492702514,4651828706963000448,81.435272,-71.070072
494945835,4658546757363806336,81.437888,-68.089865
494956329,4658641658950318208,81.440145,-67.964884
494960821,4658649836576320000,81.441953,-67.826335
492931335,4651912926965446784,81.448438,-70.578919
492673703,4651715422869102080,81.453106,-71.577842
494941382,4658537102267370496,81.460328,-68.316009
492673469,4651715010550315520,81.464607,-71.611055
494899180,4658508313100691328,81.469806,-68.595116
494955978,4658640903036317056,81.472624,-68.025071
492673285,4651711918252669312,81.480347,-71.641096
492680367,4651819154921408000,81.485681,-71.269841
494934942,4658534667046966912,81.518288,-68.410788
2709630935,4658498619387717504,81.529788,-68.536949
494936202,4658542874710860672,81.549427,-68.287922
494955502,4658640078410460416,81.557927,-68.048104
492678359,4651721229690623232,81.560362,-71.41072
494893743,4658489174742814848,81.568128,-68.765842
492679948,4651820460627625984,81.570517,-71.259447
492693627,4651821044701829760,81.572457,-71.196655
492674708,4651719099386910848,81.579323,-71.487221
492679576,4651818746895991808,81.587054,-71.31072
494945301,4658639837893099008,81.589258,-68.092174
1606085220,4658650180166514432,81.59251,-67.792712
494945274,4658545795281447680,81.60239,-68.108686
2706838984,4651820976074186240,81.610125,-71.20003
492672906,4651718794448505600,81.62429,-71.516001
494956397,4658642208707453824,81.624948,-67.964778
494940038,4658545760928324352,81.625339,-68.125107
494935875,4658525179438473984,81.627582,-68.313467
494945351,4658639807803437568,81.631879,-68.065401
492700862,4651856061581149440,81.632159,-70.846535
494900155,4658522774285994496,81.646452,-68.456489
492673185,4651720439417013120,81.670753,-71.47372
494935484,4658530986242534272,81.691939,-68.320914
494892787,4658488826854932608,81.696433,-68.744849
494900022,4658522503701248896,81.69655,-68.460179
493059689,4658071768373192064,81.69863,-69.388526
492693320,4651824175736123392,81.69874,-71.161122
494898725,4658498314435000192,81.69931,-68.573668
494866311,4658097916143673600,81.698918,-69.219229
492700270,4651854137481507584,81.70952,-70.911044
492700545,4651855683624162048,81.722144,-70.878083
2707273017,4658095373513464192,81.723774,-69.354586
494934118,4658524118602067840,81.728559,-68.441052
494938370,4658531501630511872,81.733592,-68.245933
2709603000,4658486318579966720,81.736672,-68.878049
492917903,4651862826217048320,81.748562,-70.730432
494872607,4658107227592215680,81.767273,-68.999751
494892717,4658494667989005056,81.770215,-68.709522
493059629,4658095339121636352,81.771983,-69.355265
492691549,4651824137081015040,81.773128,-71.172117
2709696259,4658630560757246464,81.77724,-67.982695
494938271,4658531432911109376,81.779352,-68.251448
494939532,4658627571460046080,81.7828,-68.131623
494892485,4658495045946183680,81.792991,-68.706279
492700096,4651852793139414400,81.799776,-70.862529
494939523,4658627571460192128,81.805152,-68.133483
492676293,4651814138423257088,81.807082,-71.419477
493058925,4658071046786575488,81.809626,-69.398177
2709563687,4658104307060467968,81.811498,-69.142359
494950335,4658630492043245568,81.819264,-67.998316
2709627333,4658497416775897856,81.823035,-68.579709
494896225,4658496798292938496,81.833788,-68.627688
494938303,4658532326264396928,81.834684,-68.222972
492699599,4651852591247868288,81.847134,-70.904489
494950256,4658630290177988224,81.851254,-68.009323
494937030,4658532291904711296,81.869031,-68.237989
492512028,4651672404479049728,81.871681,-71.898752
494951050,4658636371830673152,81.875789,-67.948581
492672050,4651719305518156800,81.876834,-71.536975
494890575,4658485390879308800,81.877778,-68.813555
494949968,4658629701764487936,81.883674,-68.048117
494890853,4658485528321030912,81.883368,-68.796038
494939668,4658627434021800064,81.891306,-68.082938
494897291,4658518032640497664,81.920457,-68.544097
1605956657,4658484742336812672,81.921151,-68.867709
494953852,4658639086266078080,81.921304,-67.823589
494932118,4658523186603433728,81.922971,-68.452161
494932097,4658523049133207296,81.923744,-68.467988
494860016,4658485189013388544,81.92479,-68.828053
2706838015,4651825133510873728,81.94418,-71.136375
492511616,4651672713741356288,81.956821,-71.87703
494842740,4658103830331139328,81.957003,-69.155301
2709588500,4658493400969868544,81.959086,-68.707097
492515139,4651672752393637248,81.962817,-71.868844
494948861,4658629426887044992,81.963028,-68.02593
493056224,4658094239638489728,81.968988,-69.410308
492697502,4651852415173842560,81.969435,-70.921687
494949532,4658635474205257088,81.972015,-67.97505
494937136,4658626471949649408,81.980439,-68.184624
494937860,4658627021705515520,81.990026,-68.132073
494936441,4658531982674988928,81.991773,-68.264171
1603359496,4651822694001912704,81.992754,-71.24338
494932248,4658520785687948288,81.995801,-68.413876
492690808,4651823243766536576,81.997847,-71.197796
492696507,4651850044351995008,82.008302,-70.963475
494860208,4658490544810617088,82.012399,-68.782074
494949828,4658636161396079488,82.015515,-67.909334
492691765,4651825000404403968,82.017253,-71.136683
494861701,4658493465423615488,82.017105,-68.693085
494932301,4658526622544161536,82.025176,-68.39294
492922978,4657869634266805248,82.032894,-70.506555
2706841957,4651849975640603264,82.033601,-70.976668
492577671,4651708104243675776,82.035014,-71.495812
494937502,4658626952970814208,82.03705,-68.149407
494933183,4658527275390843136,82.045498,-68.337338
1606057085,4658526725658749440,82.050172,-68.387608
494933360,4658528791507648512,82.052515,-68.319424
492915339,4651861765300989312,82.054707,-70.681912
492947560,4657907326915617024,82.065844,-70.136523
492940137,4657878013919987712,82.074189,-70.339573
494949394,4658635714726579584,82.083025,-67.971738
494860801,4658491025862562048,82.092769,-68.742822
492919898,4657867297804974976,82.095793,-70.595812
492575850,4651705630341937536,82.099766,-71.60931
1605978161,4658518960330228224,82.115053,-68.533275
1603266771,4651813043177094400,82.119267,-71.181599
492577699,4651801803248170496,82.119898,-71.477332
494864118,4658516731258629248,82.132396,-68.628685
494917518,4658525557384413568,82.153192,-68.448624
492912671,4651858398075578112,82.155828,-70.840076
492582827,4651810564986873600,82.183713,-71.294259
1606074073,4658632862863264896,82.207859,-67.964497
492509554,4651695184979331840,82.210498,-71.883178
492912489,4651858329356129152,82.225123,-70.847083
1603747747,4658020095621897984,82.234967,-69.626921
494921932,4658625819100302976,82.244973,-68.117338
492509513,4651692268727491072,82.253883,-71.885045
493022915,4658019472928654080,82.256919,-69.682283
494838368,4658055554841864320,82.259168,-69.21996
494918355,4658528374896258816,82.267308,-68.296519
494929022,4658632592275670272,82.269221,-67.985173
494929329,4658634722579405440,82.271367,-67.910807
494865115,4658518754171749632,82.273899,-68.555779
2707112355,4657865644264640256,82.282695,-70.689462
494862575,4658469624061487744,82.28837,-68.665103
492596957,4651811217849767424,82.291179,-71.237476
2706974082,4651848261917117952,82.292953,-70.803536
492580935,4651803113211252736,82.293494,-71.407783
2706748203,4651845959847288960,82.302935,-70.925153
494921587,4658624994467043840,82.321477,-68.129195
492512633,4651692814220786048,82.323041,-71.848638
2709675112,4658658808757912704,82.33145,-67.836495
492573804,4651706077018513792,82.338819,-71.623539
1606055500,4658657636253715072,82.342895,-67.859744
492513825,4651694880067580160,82.344937,-71.779495
2709566103,4658435947174443264,82.367453,-68.964952
494930906,4658657498779827456,82.370239,-67.893352
1605975778,4658472201005112320,82.374016,-68.53799
494921527,4658624857028510208,82.392619,-68.122943
1606037832,4658575207206626944,82.400524,-68.264451
492815959,4651848674266139008,82.401389,-70.748742
494927748,4658630938702351872,82.415481,-68.071478
1605941917,4658435260088132992,82.438498,-69.003991
1606054985,4658657365636863872,82.439727,-67.883415
2707226418,4658009474314077568,82.454225,-69.766952
492573307,4651703190830980224,82.461152,-71.631459
492594998,4651811634464290176,82.464629,-71.255794
494928790,4658657155166646272,82.464561,-67.916561
2706974978,4657853962187763712,82.46735,-70.706175
492512736,4651694536449085312,82.476364,-71.802055
494852628,4658444262232145152,82.478103,-68.80861
494931378,4658659457285549184,82.478412,-67.809378
492837692,4657864476005077760,82.501951,-70.466271
492819970,4657855748670828160,82.512076,-70.646846
1605973428,4658468902470490368,82.517501,-68.686283
494916356,4658479966307999616,82.538508,-68.38164
1606038952,4658583698364400000,82.538789,-68.118284
494915573,4658477904748008960,82.554659,-68.464829
492505787,4651693879394699648,82.561154,-71.816177
1605934725,4658054141924900480,82.563295,-69.207148
492574135,4651797439560982656,82.566694,-71.561878
492815681,4657854790851224960,82.571975,-70.685466
492578308,4651800158273960192,82.574818,-71.428432
494853435,4658468176610514560,82.580345,-68.740967
1606054677,4658613140342492032,82.594224,-67.767409
492813085,4657852420089935488,82.607966,-70.777493
1605932626,4658054107566087808,82.618048,-69.217406
492594478,4651808950107794816,82.624266,-71.241801
2707076587,4657994424760091776,82.632328,-69.983293
1606033673,4658573905815193472,82.632728,-68.357685
492813601,4657854584753367040,82.634194,-70.69362
1606048880,4658583419167632000,82.643273,-68.087706
492594459,4651808915748109184,82.645453,-71.24753
1606037038,4658574554416069248,82.656876,-68.299193
1606038532,4658583281728629248,82.656728,-68.117067
1605932252,4658053321499157248,82.66704,-69.244532
492579259,4651806274345278848,82.673265,-71.370862
493044928,4658050671452325248,82.68825,-69.361255
1603752532,4658050843251063424,82.696657,-69.349325
492501049,4651692887202977024,82.696438,-71.905919
2706977534,4657861147465513216,82.709766,-70.596939
492817742,4657855096062557440,82.710441,-70.656986
1606027423,4658476629183613312,82.719456,-68.445541
1606031089,4658575791339450752,82.72176,-68.297634
1605966580,4658474361364412544,82.737474,-68.553158
1603171479,4650949372541692416,82.752231,-71.787053
2706976868,4657858158231823360,82.795572,-70.639088
492588520,4651834071343128064,82.797029,-71.10861
1605931301,4658052595746176000,82.799939,-69.285439
1606028138,4658571290240954496,82.80249,-68.328093
492586806,4651808198490618240,82.805337,-71.257491
1605938178,4658431274357094400,82.808662,-69.075666
1605939952,4658438249291145856,82.829078,-68.943629
492810459,4651844070029756160,82.861337,-70.887467
492586638,4651831460036359296,82.864012,-71.258687
1606026532,4658475907548259200,82.867877,-68.497415
492506325,4650951507109692544,82.868117,-71.712876
492810938,4657849563882571904,82.886035,-70.806151
1605939511,4658439593607572736,82.893107,-68.917611
492912148,4658038924720839936,82.898522,-69.365846
492592233,4651840251830156544,82.912871,-71.060984
492818316,4657858604787104256,82.92002,-70.579395
2709578048,4658466497289224448,82.919907,-68.681378
1606047064,4658608501778336512,82.961302,-67.902367
1605841632,4658419557576164224,82.974206,-69.080262
2709572948,4658452474209794944,82.981731,-68.804131
492587859,4651834170128075520,82.982195,-71.118285
1603591625,4658004118336634240,82.989819,-69.775569
1606043010,4658581976058662784,82.998191,-68.083492
492586361,4651081352594877824,82.998609,-71.219979
492564400,4651047469589747712,83.004076,-71.578492
1606048196,4658616748132616448,83.013797,-67.768251
492564208,4651045962059459712,83.017177,-71.602138
492569822,4651056437484370176,83.029205,-71.367814
1606030484,4658580674685617792,83.033395,-68.147389
492907886,4658031052017705344,83.040523,-69.537235
492570172,4651056987261364096,83.046349,-71.322713
1605841376,4658419248338471296,83.048676,-69.102997
492809979,4657859218964394496,83.053526,-70.585944
1605858453,4658451787029640960,83.06509,-68.854179
492502264,4650948036791880960,83.072185,-71.837074
1603589910,4658001781874459392,83.072591,-69.72146
1605963032,4658460862289404928,83.075544,-68.647706
492587230,4651082933142827136,83.080739,-71.193828
492826564,4657884095416243328,83.093821,-70.417083
492568619,4651054719465946624,83.100893,-71.43029
494772973,4658416121702652416,83.103208,-69.240497
492568179,4651053418101297152,83.121424,-71.492823
494777448,4658428048758967424,83.120149,-68.924368
492569671,4651056781081986816,83.124906,-71.368902
492569932,4651056918490246528,83.127601,-71.334679
2706706223,4651046786668637568,83.129006,-71.577498
1606046772,4658615751700532864,83.133515,-67.786535
1606046622,4658615721643047680,83.137393,-67.802156
492567814,4651053452483597184,83.137969,-71.475125
492593172,4651092416431566336,83.138973,-70.930212
1605836725,4658418320728073856,83.141074,-69.140839
1606029950,4658580331110162688,83.170265,-68.180802
1605832459,4658415301294499584,83.178238,-69.307805
1606041284,4658604378613571456,83.180255,-68.113133
2709660154,4658569159919216000,83.203363,-68.135287
1606029669,4658568575781903744,83.204323,-68.18887
492591451,4657097154370526080,83.218716,-70.911354
1606041311,4658592803695709824,83.231283,-68.090338
2706711989,4651079389829509504,83.254528,-71.345245
1605913325,4658559887063721984,83.265593,-68.374711
1605839036,4658424780276687104,83.272261,-69.048493
492480577,4650947276596078720,83.273221,-71.757042
492591146,4657096192267154432,83.278692,-70.952704
492799272,4657097639681955456,83.279779,-70.873533
1605913080,4658559440387144832,83.287063,-68.416797
492531967,4651041903278520576,83.288506,-71.661572
1605858752,4658453406250967936,83.318821,-68.777281
492583153,4651079909486079232,83.330163,-71.300274
2706985419,4657132888523812096,83.331705,-70.486346
1605855369,4658447668187903872,83.345241,-68.915578
1606045259,4658603352135825792,83.366627,-67.860525
2707090743,4658027036249437824,83.3767,-69.586683
1605855844,4658449828526720256,83.384039,-68.837339
1605855190,4658447973100881536,83.387396,-68.91446
1605911589,4658556240618352256,83.387189,-68.532618
1603598853,4658033049207219200,83.38823,-69.546316
1603143753,4650946284445406080,83.388723,-71.874913
492478366,4650943913608622208,83.392331,-71.904137
492538979,4651076507877089792,83.39448,-71.351828
492531448,4651043277668208256,83.411656,-71.645086
492798912,4657098872367750400,83.425633,-70.827945
492879452,4657238647739882240,83.432683,-70.10593
1603577033,4657247512608570624,83.441476,-69.913487
1605838369,4658423509051431552,83.443392,-69.034064
492800118,4657104954039983744,83.445495,-70.76912
1605915105,4658567102609724416,83.448415,-68.271631
492800358,4657104855230504448,83.455081,-70.756933
492798886,4657098807948021504,83.469944,-70.815736
494817634,4658558783300888832,83.472419,-68.425389
492554313,4651078535096792320,83.476714,-71.285601
1605825547,4658413514558090368,83.496429,-69.254181
492538820,4651076675339977728,83.508604,-71.333505
1603604445,4658410967739030144,83.512149,-69.386268
1605927004,4658600427238646912,83.513599,-67.957349
1605915683,4658567721085278848,83.518685,-68.208488
492560584,4651087842256747904,83.518727,-71.053954
492805202,4657107604009435520,83.523832,-70.633787
492560659,4651087979742120704,83.530024,-71.032599
1605839638,4658446976669575424,83.538879,-68.94821
1605839234,4658446426913786624,83.542188,-69.000074
1605825087,4658413166687054592,83.543553,-69.302866
2706613276,4651039841754254848,83.552587,-71.792102
1603596072,4657275378363151232,83.576042,-69.709913
492536446,4651051219100851456,83.582579,-71.485746
492536786,4651051798953005824,83.597588,-71.434345
1605824846,4658413063685687424,83.600712,-69.322682
492536334,4651051043036623232,83.603474,-71.511053
492879259,4657246417398040704,83.613315,-69.951038
1603569570,4657245764563074048,83.611751,-70.009061
1605847463,4658449072614171904,83.624103,-68.884077
492555495,4651085510107635328,83.630391,-71.157546
492537673,4651075202201599488,83.643336,-71.423621
1605829440,4658421898336273280,83.659777,-69.124227
492530667,4651049290656753152,83.668955,-71.565164
1603574939,4657248577761235584,83.696292,-69.860296
1605852973,4658551876930496768,83.700616,-68.643246
1605848793,4658457151464145152,83.70521,-68.743839
494827965,4660101226251060352,83.727405,-67.83373
1605903903,4658554213453759232,83.728963,-68.530412
1605925604,4658597231788342528,83.747269,-68.005803
1605925221,4658596823785774208,83.75082,-68.036113
494818359,4658563529197060608,83.754139,-68.303391
2709536958,4658589505160944640,83.768794,-68.13005
2706695123,4651086124300151936,83.784469,-71.140181
492559676,4657091523649519616,83.788193,-71.057868
492768464,4657101316178056576,83.804425,-70.778361
492530103,4651039055751002368,83.821361,-71.546491
492789791,4657136569282305536,83.824855,-70.465412
1603227496,4657092103489818496,83.831008,-71.009222
1605848136,4657706386855951232,83.84109,-68.771882
1605927632,4658598679211517696,83.841727,-67.939459
492552795,4651072517856250752,83.842141,-71.228534
1605903766,4657803762371123712,83.844508,-68.521458
492535582,4651065478393380864,83.858403,-71.339773
492558730,4657092142124836864,83.873986,-71.011755
2709537846,4658598090808984832,83.885725,-67.988237
1603599274,4657283555943713408,83.890593,-69.504599
1603601074,4657661100781120512,83.899347,-69.385084
1605927500,4658598400019543680,83.902753,-67.950137
1603575701,4657271186437961728,83.905596,-69.765044
1605847636,4657704565791148928,83.912447,-68.82754
494815402,4658587340472582144,83.913211,-68.253683
492521050,4651035718560512896,83.930408,-71.681073
1603599580,4657658974746556032,83.931869,-69.467133
492773203,4657127253500439424,83.932259,-70.649433
492766187,4657102484442141568,83.957806,-70.797746
1605846098,4657705459165667456,83.957993,-68.795722
1605903585,4657809672246379392,83.958497,-68.475794
2706693920,4651073896530016512,83.959855,-71.206614
1603598978,4657280497892586112,83.966665,-69.533732
492552684,4651074686803962752,83.974518,-71.146607
1603559957,4657277719127995136,83.977941,-69.674907
492550679,4651071624501412992,83.998471,-71.305089
492469425,4651026754963973120,84.001104,-71.88309
1605907788,4657835893026707712,84.020907,-68.335375
492556449,4657079459073508864,84.034383,-71.11009
492520583,4651029533772376192,84.03455,-71.728168
1605851676,4657802662842490368,84.041358,-68.570241
1605902644,4657811768174588032,84.049021,-68.417668
1605918725,4657844822244849280,84.051987,-68.110753
492788194,4657137668794299520,84.057831,-70.413543
1605849590,4657799815280411392,84.059471,-68.744076
1605845995,4657705768403827328,84.066651,-68.756996
1605851152,4657802147460822272,84.079758,-68.625237
1603565134,4657655740595809408,84.083149,-69.49987
494781229,4657800154596000256,84.083687,-68.69499
1605922633,4659349194681529728,84.086675,-67.914306
1603561317,4657655500095879936,84.094042,-69.545655
492557775,4657081593678874624,84.097194,-71.01971
494821468,4657845170156886400,84.099063,-68.103147
492520178,4651035374963405568,84.105051,-71.71238
1605849199,4657799776621026304,84.107421,-68.713373
494821280,4657838744869506688,84.108006,-68.163237
2707055994,4657657939694526592,84.114247,-69.411188
2709511647,4657808435296543104,84.13017,-68.542805
2709518478,4657837812872864768,84.13369,-68.215758
492550111,4657080833460606848,84.140937,-71.027009
1603436445,4657090900949868928,84.141815,-70.801036
1605917423,4657844444302439552,84.147859,-68.098943
1605900600,4657808572717970304,84.160161,-68.526553
2706692035,4657087400477606016,84.167015,-70.950434
492520275,4651032969746566912,84.174394,-71.688565
2706904721,4657087568052109952,84.174786,-70.921477
1605902659,4657811184084390272,84.176263,-68.407923
1603564432,4657655293937648384,84.191852,-69.520003
1603564393,4657654847261091328,84.212687,-69.536194
1603194350,4651064649499318912,84.212912,-71.370483
1605849251,4657797302737889792,84.217235,-68.691818
2706664395,4651059495503758848,84.223033,-71.472451
1603541745,4657269708970396416,84.22337,-69.854964
494823484,4659350229770082304,84.224799,-67.881322
2707049419,4657279123604688384,84.233818,-69.59929
1603193978,4651061527023606144,84.237188,-71.40748
1603542815,4657270258794052864,84.239653,-69.80831
492450017,4650917039986766848,84.246385,-72.322789
494821057,4657846162274797824,84.246697,-68.054411
1605900313,4657805553375678720,84.252622,-68.558187
1606121271,4659356925620107136,84.252471,-67.772942
492787761,4657220162352509952,84.26089,-70.379984
492446498,4650890999622548096,84.26178,-72.473424
2706602863,4651025621092682752,84.264982,-71.829187
1605819647,4657796860361147392,84.266602,-68.748048
1605821050,4657799265542604544,84.275648,-68.649016
492447096,4650892507132503808,84.275951,-72.445561
492451057,4650919621275772032,84.276509,-72.207703
492762032,4657116017937588736,84.279546,-70.665815
492542782,4651069769033297664,84.28622,-71.278644
2709528473,4657844242444028928,84.302678,-68.124067
2707022727,4657231329142963200,84.311042,-70.054264
1603434596,4657122546219326720,84.313892,-70.576456
1605905520,4657832250894500352,84.33857,-68.363069
2709529283,4657846265353995136,84.339688,-68.066691
1605922009,4659356547666095744,84.340647,-67.802555
1605819820,4657798440891308544,84.341653,-68.707877
1605814240,4657701095492489728,84.350209,-68.880387
492468306,4651031427889478528,84.353745,-71.765286
1605814250,4657701095480600448,84.354517,-68.873979
492755655,4657089801349212416,84.357563,-70.844033
1603558006,4657642649554391296,84.363713,-69.615966
492757600,4657113612651934464,84.372712,-70.76469
494753813,4657698793378221696,84.382023,-68.999213
492755127,4657084789137724160,84.389223,-70.9297
492462710,4650928348660353536,84.392276,-72.013424
492540529,4651069528589961088,84.39287,-71.288871
1605883655,4657840462872873984,84.413757,-68.200661
1605882545,4657833758408148224,84.423256,-68.310592
1603213965,4657075748361152384,84.438298,-71.128019
1603561712,4657644573677393792,84.450174,-69.539542
1603535695,4657254659405937280,84.453988,-70.001318
1605920713,4659347377911896064,84.454979,-67.894405
494797358,4657806545493518848,84.470215,-68.526291
492546130,4657077367468246528,84.471242,-71.100656
492517492,4651031702741804160,84.479957,-71.732746
1603556216,4657266827049420800,84.483034,-69.688969
