object_id,period,type,band,mean_mag,err_mag,chi_squared,[Fe/H],[Fe/H]_error,E(B-V),E(B-V)_error,Distance_modulus,Distance_modulus_error
493478261,0.556584,RRab,i,19.052614,0.054109,0.027773,-2.290195,1.729005,0.094840,0.046282,18.602431,1.344360
493480095,0.659898,RRab,i,19.033509,2.363106,3.335249,-1.538285,0.451839,0.094840,0.041730,18.410147,0.842627
493489483,0.711281,RRab,i,18.809394,0.756972,1.156373,-2.027228,0.437922,0.097116,0.046282,18.587150,0.995878
493498407,0.508570,RRab,i,19.234759,3.531107,3.079077,-1.749991,0.646070,0.078148,0.037936,18.654659,0.909856
493508151,0.641444,RRab,i,19.140708,0.025658,5.677741,-1.452477,0.526309,0.091047,0.044765,18.432755,0.838613
493510441,0.523842,RRab,i,19.187446,0.023547,7.648568,-1.984821,0.638362,0.078907,0.024279,18.609879,0.998975
493510613,0.570286,RRab,i,18.898442,0.052011,0.619535,-1.076500,0.448731,0.085735,0.037178,18.469725,0.737985
493510809,0.528608,RRab,i,18.471171,0.124301,0.687264,-1.686345,0.382418,0.076631,0.028073,18.578365,0.863950
493529655,0.299121,RRc,i,19.114907,0.016268,0.544480,-1.397256,0.367432,0.082701,0.047800,18.458176,0.790560
493531825,0.659897,RRab,i,18.897399,0.076233,0.103501,-0.877593,0.550724,0.082701,0.034143,18.440502,0.706371
493535294,0.493051,RRab,i,19.387484,0.036386,0.540842,-1.231245,0.445795,0.072837,0.027314,18.381799,0.758844
493536032,0.644538,RRab,i,19.023993,0.077063,0.081946,-2.119436,0.439901,0.092564,0.077390,18.638029,1.018559
493556980,0.618320,RRab,i,18.862086,0.052717,0.004887,-1.519006,0.462220,0.062974,0.053111,18.665259,0.831163
493559152,0.591203,RRab,i,18.841190,0.112746,0.602132,-2.249776,0.609639,0.088012,0.040971,18.657722,1.084881
493559394,0.624821,RRab,i,19.053135,0.031545,0.291853,-2.038376,0.505470,0.094840,0.044006,18.720252,1.000651
493559670,0.524968,RRab,i,18.758553,0.274623,0.022451,-1.829914,0.413111,0.082701,0.034143,18.566203,0.905913
493560234,0.596537,RRab,i,18.870416,0.036626,0.676392,-1.460437,0.477744,0.107739,0.043247,18.439131,0.836789
493563071,0.534347,RRab,i,18.880402,0.780830,12.645280,-1.673116,0.429948,0.084977,0.041730,18.940800,0.868825
493565242,0.651605,RRab,i,19.144667,0.011991,0.675650,-1.600253,0.466714,0.076631,0.040971,18.518240,0.863366
493567378,0.625606,RRab,i,18.389687,0.096453,0.546957,-1.251527,0.533474,0.076631,0.041730,18.365338,0.783440
493577751,0.555080,RRab,i,18.650687,0.121945,1.132116,-0.530653,0.599194,0.082701,0.046282,18.190009,0.647860
493582232,0.550521,RRab,i,19.019441,0.612729,0.690246,-1.650408,0.481851,0.069044,0.044006,18.848403,0.865465
493593915,0.684899,RRab,i,18.987159,0.066069,0.662543,-2.037663,0.422941,0.076631,0.033384,18.456728,0.976614
493599626,0.641965,RRab,i,18.170653,0.191488,0.003794,-1.990638,0.410909,0.077389,0.032625,18.546746,0.970452
493608341,0.534142,RRab,i,18.724502,1.044004,0.790034,-2.038966,0.510685,0.078148,0.037936,18.825557,1.007255
493611998,0.662378,RRab,i,18.541432,0.444109,0.063465,-1.598441,0.466012,0.074355,0.018209,18.681084,0.843061
493618077,0.566253,RRab,i,18.579571,1.914470,0.236702,-1.629952,0.451855,0.096358,0.038695,18.327100,0.872132
493664059,0.547110,RRab,i,18.690895,0.416526,3.555442,-2.070723,0.427017,0.089529,0.036419,18.720398,0.985962
493726411,0.583267,RRab,i,17.833394,0.055733,0.287482,-2.109983,0.824559,0.103945,0.061457,18.950267,1.074979
493741123,0.559347,RRab,i,18.468252,0.922175,9.422562,-1.531616,0.435802,0.120637,0.072838,18.401421,0.843008
493741536,0.572340,RRab,i,18.367209,0.075209,0.307619,-2.045627,0.432591,0.137329,0.113809,18.399232,1.021228
493745552,0.622353,RRab,i,17.801710,0.179012,0.453694,-1.800825,0.739852,0.075113,0.044006,18.622610,0.939872
493745945,0.482085,RRab,i,18.481952,0.365972,1.057001,-1.224168,0.486102,0.080424,0.046282,18.556591,0.766233
493769099,0.620252,RRab,i,18.696110,0.033988,0.789467,-1.146178,0.461474,0.074355,0.036419,18.568937,0.749079
493773366,0.495696,RRab,i,18.236566,0.053933,1.859511,-2.051372,0.519408,0.075113,0.041730,18.738583,0.988111
493968743,0.585891,RRab,i,18.243447,0.153828,6.491049,-1.407917,0.555968,0.096358,0.034901,18.592188,0.808297
493993682,0.528650,RRab,i,17.647038,0.047547,0.464984,-2.005884,0.534175,0.092564,0.056146,18.524902,0.999184
494048090,0.618201,RRab,i,18.440360,0.082477,0.040148,-1.641874,0.451791,0.099393,0.044765,18.567842,0.853970
494066023,0.629314,RRab,i,18.090583,0.209921,0.072789,-1.436187,0.511441,0.055386,0.045524,18.577275,0.808466
494206872,0.703332,RRab,i,18.596631,0.051700,0.177173,-1.063820,0.697364,0.080424,0.022003,18.398289,0.761700
494207658,0.578666,RRab,i,18.855111,0.049024,0.137801,-1.464223,0.458742,0.091047,0.037178,18.581742,0.830033
494211546,0.512958,RRab,i,18.815729,0.102670,0.271064,-1.377727,0.675533,0.105462,0.053111,18.614479,0.837686
494217813,0.384240,RRc,i,19.031157,0.050586,1.191403,-2.098703,0.378277,0.076631,0.033384,18.648261,0.991104
494230102,0.523848,RRab,i,18.143066,0.062180,0.379260,-1.799812,0.510167,0.096358,0.040212,18.587454,0.905976
494232911,0.605792,RRab,i,17.993972,0.820466,0.038675,-1.566431,0.562921,0.074355,0.034901,18.552994,0.854914
494237198,0.667186,RRab,i,17.898017,0.068452,0.099718,-2.002238,0.515379,0.093323,0.044006,18.190355,0.980490
494245793,0.616839,RRab,i,18.897273,0.121604,0.095154,-1.585972,0.458582,0.101669,0.038695,18.614442,0.860994
494313085,0.589704,RRab,i,18.813399,0.311982,1.324677,-1.594193,0.446244,0.100910,0.067527,18.491893,0.861927
494324781,0.613611,RRab,i,18.806406,4.665623,1.837243,-1.645905,0.454300,0.113808,0.077390,18.495921,0.883413
494342010,0.603961,RRab,i,18.480238,0.490226,0.207594,-1.678612,0.482095,0.116084,0.021244,18.685987,0.875318
494372750,0.650050,RRab,i,19.115613,0.347737,7.068164,-2.168185,0.521192,0.104704,0.035660,18.805753,1.017264
494387415,0.600260,RRab,i,18.997703,1.516612,0.745975,-1.634061,0.536313,0.154021,0.083460,18.310193,0.919822
494389596,0.669031,RRab,i,18.348148,0.099294,0.158248,-1.439735,0.560505,0.122154,0.051593,18.352532,0.862359
494400129,0.555916,RRab,i,18.552746,0.072450,0.083930,-1.540184,0.430152,0.125189,0.049317,18.641681,0.843478
494410626,0.482043,RRab,i,19.516814,0.250357,0.275048,-1.055506,0.524594,0.108497,0.037178,18.767903,0.744377
494419134,0.519484,RRab,i,19.100711,10.816312,1.669320,-1.576467,0.546487,0.128983,0.041730,18.532954,0.871882
494435218,0.764597,RRab,i,19.027310,0.527674,0.439868,-1.693207,0.543613,0.141122,0.059939,18.272523,0.899323
494441421,0.585136,RRab,i,19.252634,0.022621,1.096121,-2.162963,0.401409,0.119878,0.046282,18.584101,1.016353
494447973,0.813586,RRab,i,18.896856,0.024153,8.436874,-2.470530,0.472737,0.094081,0.042489,18.499593,1.125665
494475819,0.595470,RRab,i,18.833030,0.017345,4.224408,-1.273806,0.612762,0.106221,0.050076,18.601597,0.801844
494483326,0.602038,RRab,i,19.154501,1.493614,0.277799,-1.836393,0.471124,0.105462,0.056146,18.745736,0.953441
494484313,0.620252,RRab,i,19.301617,0.053047,0.164041,-1.424741,0.441804,0.085735,0.049317,18.601176,0.808920
494485171,0.529271,RRab,i,19.199864,0.335739,0.269865,-1.779470,0.401238,0.099393,0.049317,18.646326,0.906467
494485542,0.519950,RRab,i,18.524314,0.518486,12.856738,-0.675033,0.641053,0.101669,0.050835,18.291863,0.646087
494496295,0.553264,RRab,i,18.385724,0.016123,1.276404,-1.272603,0.682184,0.055386,0.033384,18.343031,0.810033
494506204,0.512599,RRab,i,18.462281,0.075220,0.530906,-1.653916,0.406480,0.078148,0.045524,18.303974,0.854713
494506391,0.653074,RRab,i,18.897656,0.172235,0.410268,-1.957717,0.497452,0.081183,0.044765,18.517080,0.958835
494528006,0.571748,RRab,i,17.874507,0.052309,1.571537,-1.501122,0.464279,0.073596,0.067527,18.073961,0.845539
494600776,0.630557,RRab,i,19.048144,0.366139,0.791851,-2.124461,0.422234,0.038694,0.025038,18.426678,1.026467
494600837,0.523303,RRab,i,19.115509,0.046795,12.901589,-2.073960,0.412916,0.036418,0.025038,18.570389,1.003443
494610270,0.597821,RRab,i,19.125761,0.084813,0.952487,-1.300815,0.540565,0.049317,0.027314,18.471135,0.797456
494613043,0.683088,RRab,i,18.930979,0.082151,7.956985,-2.054551,0.435247,0.047040,0.037936,18.527895,0.984138
494615156,0.497220,RRab,i,18.926526,0.156102,1.304901,-1.441735,0.449570,0.038694,0.034901,18.652854,0.819842
494616412,0.673742,RRab,i,18.809859,0.016447,3.717154,-1.500837,0.516049,0.040971,0.031108,18.473032,0.834322
494617321,0.501806,RRab,i,18.871442,0.186994,0.657199,-1.667469,0.452889,0.041729,0.036419,18.405839,0.887861
494623038,0.330863,RRc,i,19.103018,0.009398,1.013185,-1.998650,0.346018,0.039453,0.046282,18.568393,0.963869
494626035,0.658376,RRab,i,18.698778,0.153772,7.867209,-1.512205,0.483328,0.053110,0.027314,18.358600,0.828296
494627559,0.593796,RRab,i,18.910538,0.024848,2.042908,-1.504861,0.483464,0.051593,0.044006,18.545574,0.846332
494638841,0.651912,RRab,i,18.877538,0.098511,0.069712,-1.766149,0.473552,0.044006,0.025038,18.546550,0.903283
494639383,0.601713,RRab,i,18.861469,0.053054,0.964824,-1.659618,0.477078,0.045523,0.023520,18.448048,0.874364
494642100,0.488957,RRab,i,19.168192,0.027186,2.177380,-1.492766,0.362750,0.059180,0.047041,18.530329,0.810948
494642538,0.579241,RRab,i,19.231647,0.012850,1.240896,-1.310035,0.420636,0.047799,0.030349,18.372835,0.770181
494643909,0.543300,RRab,i,18.952406,0.337350,1.647213,-1.758858,0.372388,0.054628,0.032625,18.456239,0.901085
494644272,0.773581,RRab,i,18.733216,0.023023,0.687601,-1.924022,0.462304,0.048558,0.024279,18.323733,0.951688
494645499,0.359865,RRc,i,18.911217,0.051699,3.166714,-1.875873,0.345763,0.050075,0.028832,18.595293,0.926712
494646507,0.584511,RRab,i,19.013394,0.068812,0.338683,-1.417372,0.420045,0.058421,0.031866,18.391957,0.803088
494646928,0.332561,RRc,i,19.141812,0.058602,0.294437,-1.234487,0.350545,0.053110,0.037178,18.497685,0.752739
494648608,0.718687,RRab,i,18.784229,0.021303,1.413370,-1.818629,0.451765,0.050834,0.032625,18.297859,0.907375
494649716,0.581012,RRab,i,19.046124,0.050792,1.506423,-1.967815,0.390632,0.052352,0.036419,18.552978,0.955609
494650467,0.617034,RRab,i,18.865823,0.036102,1.673904,-1.587747,0.425112,0.043247,0.031866,18.529173,0.851348
494654376,0.492952,RRab,i,19.053449,0.038940,1.396520,-1.867993,0.381016,0.052352,0.028073,18.671421,0.919748
494655810,0.662183,RRab,i,18.862283,0.086827,0.055926,-1.618040,0.443666,0.052352,0.028073,18.372664,0.841032
494655956,0.783486,RRab,i,19.222261,0.098321,14.150504,-2.155506,0.464066,0.052352,0.030349,18.637974,1.000673
494656495,0.542053,RRab,i,18.878045,0.057491,0.007990,-1.636703,0.384004,0.050075,0.028073,18.405755,0.866928
494656804,0.622463,RRab,i,18.973612,0.079546,1.816148,-2.005573,0.396827,0.046282,0.030349,18.273656,0.966510
494657657,0.558461,RRab,i,19.024778,0.011410,2.436564,-1.417082,0.406976,0.051593,0.034143,18.368116,0.787740
494657666,0.371823,RRc,i,19.059412,0.021524,12.602675,-1.936672,0.346219,0.051593,0.034143,18.549807,0.941058
494658023,0.652816,RRab,i,19.275747,0.084792,1.049226,-2.050016,0.398185,0.046282,0.037178,18.493292,0.977658
494658385,0.354485,RRc,i,19.263048,0.015655,2.008648,-1.504782,0.353019,0.044006,0.031866,18.574522,0.822808
494659257,0.598861,RRab,i,18.933995,0.208812,2.988526,-1.817196,0.393880,0.055386,0.021244,18.394214,0.910283
494660514,0.729113,RRab,i,18.665593,0.049303,3.285667,-2.245709,0.417372,0.044006,0.031866,18.290972,1.054804
494660704,0.569076,RRab,i,19.107689,0.017662,16.285008,-1.710747,0.386277,0.038694,0.032625,18.562481,0.877749
494661123,0.660844,RRab,i,18.966667,0.015492,6.116554,-2.033088,0.404397,0.037936,0.030349,18.535244,0.975269
494661764,0.344783,RRc,i,19.112966,0.015806,0.289722,-2.051252,0.322566,0.025796,0.022762,18.583575,0.971033
494661889,0.692793,RRab,i,18.830405,0.023395,2.877295,-2.021314,0.436544,0.022761,0.037178,18.383210,0.978757
494662064,0.384920,RRc,i,19.063414,0.024439,4.297210,-2.074444,0.353717,0.059180,0.045524,18.445520,0.980055
494662570,0.556095,RRab,i,18.898843,0.057943,11.546935,-1.614856,0.388952,0.047040,0.044006,18.371781,0.867396
494663691,0.338484,RRc,i,18.987150,0.013541,10.715058,-1.444604,0.339276,0.047799,0.031866,18.320617,0.802438
494663761,0.596559,RRab,i,19.171463,0.026716,0.756237,-1.888075,0.386049,0.047799,0.031866,18.568434,0.930937
494665404,0.720271,RRab,i,19.016841,0.071354,0.127704,-1.528315,0.544140,0.057663,0.040212,18.413131,0.846353
494665697,0.627093,RRab,i,18.906699,0.107927,6.823786,-2.518085,0.557274,0.053869,0.025038,18.648711,1.152131
494668468,0.561152,RRab,i,18.852949,0.084345,0.138509,-1.938879,0.438108,0.049317,0.031108,18.687112,0.941867
494669473,0.658607,RRab,i,18.753402,0.043074,0.004426,-1.731627,0.588140,0.064491,0.037178,18.319345,0.893321
494674102,0.717936,RRab,i,18.782909,0.044773,8.563938,-1.798262,0.570746,0.061456,0.038695,18.526122,0.917105
494674615,0.562110,RRab,i,19.351590,0.431095,0.175020,-1.365945,0.449509,0.044764,0.033384,18.429461,0.790412
494681224,0.560088,RRab,i,18.750342,0.084684,0.512210,-1.492084,0.416471,0.078907,0.047041,18.354687,0.824434
494686633,0.653981,RRab,i,18.888681,0.038874,0.068705,-1.665501,0.500478,0.097875,0.047041,18.222041,0.882365
494692189,0.497470,RRab,i,18.964286,0.072893,0.613561,-1.398876,0.441502,0.068285,0.029590,18.428261,0.807487
494693205,0.682509,RRab,i,19.060767,0.079296,1.091102,-2.160510,0.655224,0.089529,0.055387,18.621701,1.069526
494697425,0.548537,RRab,i,19.087752,0.220073,0.077007,-1.399434,0.434080,0.080424,0.044765,18.355496,0.791472
494703818,0.557271,RRab,i,18.889214,0.057561,1.836253,-1.792320,0.604704,0.060698,0.035660,18.565069,0.907111
494706069,0.506359,RRab,i,19.222061,0.687220,0.972932,-1.514452,0.391083,0.050075,0.035660,18.624276,0.821094
494706368,0.556914,RRab,i,19.234698,0.112332,19.381077,-1.865380,0.388751,0.053869,0.024279,18.603705,0.926339
494707294,0.612331,RRab,i,19.057189,0.032626,3.812414,-1.821511,0.422467,0.035660,0.029590,18.349480,0.895703
494709036,0.564886,RRab,i,19.238329,2.762951,11.216845,-0.880445,0.457025,0.038694,0.041730,18.543733,0.700712
494709414,0.595755,RRab,i,19.023976,0.010877,15.863634,-2.026697,0.385732,0.041729,0.044006,18.591375,0.970656
494709563,0.523426,RRab,i,19.124969,11.603494,0.028270,-1.508573,0.379652,0.049317,0.036419,18.436866,0.823646
494709753,0.516669,RRab,i,18.904857,0.143444,5.646098,-1.776133,0.362069,0.041729,0.044006,18.353525,0.903218
494710152,0.616306,RRab,i,19.186934,0.902636,1.042780,-1.364493,0.415575,0.042488,0.038695,18.531092,0.775410
494710741,0.535427,RRab,i,19.287488,0.171589,0.002271,-0.743817,0.438606,0.043247,0.025797,18.507109,0.657447
494716575,0.572706,RRab,i,19.126511,0.110394,3.254128,-1.693034,0.402326,0.030349,0.036419,18.479354,0.901206
494716592,0.640763,RRab,i,18.421783,0.027940,2.471172,-1.833734,0.426078,0.026555,0.037936,18.453679,0.932151
494716929,0.580153,RRab,i,19.051686,0.023803,3.492206,-1.676950,0.396375,0.030349,0.036419,18.539771,0.874519
494717814,0.318778,RRc,i,18.975997,0.013040,15.266967,-1.920027,0.326548,0.048558,0.031108,18.531106,0.926231
494719338,0.573835,RRab,i,19.234020,0.074362,81.683234,-1.738120,0.390774,0.059939,0.037178,18.664784,0.884417
494719475,0.492535,RRab,i,18.819787,0.056584,2.015400,-1.602793,0.455478,0.053869,0.037936,18.846226,0.834615
494721512,0.549360,RRab,i,18.928024,1.648103,0.076589,-1.647888,0.383796,0.057663,0.022762,18.419904,0.877892
494723116,0.609543,RRab,i,18.493198,0.113670,1.190748,-1.771661,0.407449,0.087253,0.054628,18.437179,0.899079
494734274,0.549076,RRab,i,19.006291,0.072570,0.292369,-1.490715,0.437069,0.072078,0.041730,18.380779,0.836784
494735244,0.531880,RRab,i,19.051330,0.019567,4.185934,-1.777972,0.372105,0.077389,0.049317,18.402013,0.896861
494737926,0.357890,RRc,i,18.991354,0.025418,0.432366,-1.674612,0.356649,0.053110,0.028073,18.391728,0.859707
494738451,0.558772,RRab,i,19.096704,0.125594,0.105941,-1.660501,0.380059,0.084977,0.055387,18.648251,0.860982
494739474,0.610956,RRab,i,18.851227,0.055102,0.012574,-1.515203,0.408480,0.062215,0.050835,18.443443,0.837067
494740008,0.748225,RRab,i,19.551466,0.194403,2.838509,-1.936191,0.468755,0.062974,0.040971,18.719841,0.972045
494777448,0.572462,RRab,i,17.982921,0.096946,0.381546,-1.676249,0.445081,0.117602,0.057663,18.294755,0.896030
494885209,0.580680,RRab,i,18.013602,0.137756,0.005064,-1.603054,0.644146,0.153262,0.085736,18.577742,0.935299
494893743,0.696487,RRab,i,18.765985,0.347969,0.237848,-1.837763,0.444780,0.154021,0.116085,18.250646,0.963047
494911036,0.664803,RRab,i,18.459591,0.180436,2.620283,-2.138193,0.468952,0.225341,0.222307,18.008955,1.148992
494917518,0.761729,RRab,i,18.614601,0.015692,0.703284,-2.321269,0.479934,0.097116,0.051593,18.328183,1.086122
494932118,0.626603,RRab,i,18.603472,0.407480,0.023883,-1.584309,0.440477,0.068285,0.039454,18.445030,0.846635
494945351,0.492599,RRab,i,18.835177,1.315993,0.753409,-1.330195,0.467062,0.073596,0.048558,18.497405,0.790270
494951050,0.663354,RRab,i,18.721739,0.021529,7.843620,-1.762012,0.439093,0.075872,0.046282,18.385332,0.901785
494953459,0.693765,RRab,i,18.624680,0.110514,0.546845,-1.785037,0.445807,0.072078,0.040212,18.369359,0.900920
494955291,0.595001,RRab,i,18.981890,3.120174,2.295677,-1.641835,0.416897,0.056145,0.053111,18.521398,0.861528
494961952,0.670866,RRab,i,18.160776,0.185702,0.002414,-1.914721,0.412815,0.081942,0.049317,18.321709,0.942858
494976347,0.697344,RRab,i,18.941616,0.201538,4.472641,-1.912466,0.428831,0.059180,0.039454,18.407505,0.939718
494978125,0.562677,RRab,i,18.922778,0.013005,4.690070,-1.583482,0.394270,0.081183,0.054628,18.318199,0.859693
495008656,0.674156,RRab,i,19.015363,0.043514,8.876591,-2.042881,0.422888,0.047799,0.036419,18.468266,0.971888
495011676,0.530913,RRab,i,19.211660,0.698371,0.183129,-1.724395,0.381809,0.056904,0.044765,18.536323,0.885501
495015353,0.591273,RRab,i,19.010429,0.684298,14.429170,-1.503258,0.404319,0.056145,0.016692,18.396516,0.810312
495015509,0.574111,RRab,i,18.699684,0.631899,0.214790,-1.683823,0.387316,0.053869,0.018968,18.593888,0.865590
495016762,0.596122,RRab,i,19.225054,0.201928,0.027177,-1.792280,0.407858,0.075113,0.061457,18.977092,0.910635
495020294,0.322578,RRc,i,18.522297,0.054441,0.018975,-2.078428,0.324701,0.045523,0.049317,18.602003,1.003334
495020605,0.547717,RRab,i,19.288813,0.412537,0.910986,-1.761762,0.377712,0.058421,0.022762,18.562940,0.879855
495066855,0.705321,RRab,i,18.821566,0.014878,2.789501,-1.752820,0.469925,0.068285,0.032625,18.409312,0.899928
495071745,0.577479,RRab,i,19.183463,0.048084,1.689847,-1.756441,0.575452,0.081942,0.062215,18.402881,0.922550
495072418,0.604046,RRab,i,18.851101,0.034748,2.061318,-1.995252,0.466221,0.101669,0.059181,18.698841,1.001005
495072823,0.617189,RRab,i,18.794219,0.091569,0.117460,-1.608001,0.444691,0.077389,0.041730,18.637965,0.843338
495132249,0.572157,RRab,i,18.763567,0.129669,0.090400,-1.793101,0.377927,0.054628,0.015933,18.557842,0.894656
495132875,0.539775,RRab,i,18.253469,0.071145,0.002443,-1.710534,0.366121,0.048558,0.022762,18.426832,0.868862
495133261,0.584931,RRab,i,18.832721,0.071925,1.262642,-1.628668,0.385384,0.046282,0.030349,18.483781,0.834003
495136017,0.676906,RRab,i,19.126876,0.039931,6.684582,-1.888966,0.417893,0.042488,0.040212,18.406805,0.923105
495143552,0.671779,RRab,i,18.912117,0.026900,0.553261,-1.650427,0.436425,0.053110,0.037936,18.379440,0.873470
495145590,0.351671,RRc,i,19.101863,0.015999,1.182738,-1.655806,0.336427,0.034142,0.028832,18.481122,0.842708
495146168,0.276458,RRc,i,19.374768,0.042487,11.656313,-1.378687,0.315792,0.048558,0.037178,18.454013,0.780370
495147179,0.638317,RRab,i,19.268594,0.029766,2.390175,-1.349015,0.447562,0.045523,0.035660,18.453647,0.792471
495147427,0.577606,RRab,i,18.744759,0.180212,1.236383,-1.895395,0.386062,0.038694,0.033384,18.420429,0.932867
495150350,0.638717,RRab,i,18.994344,0.354368,1.437105,-2.173887,0.446735,0.037177,0.044765,18.568096,1.030734
495150358,0.483501,RRab,i,18.917508,0.042351,5.392950,-1.528379,0.593086,0.037177,0.044765,18.384911,0.838938
495150590,0.644769,RRab,i,18.695164,0.105078,7.944750,-2.317430,0.545500,0.037177,0.031866,18.504169,1.068400
495150790,0.584954,RRab,i,19.069687,0.023943,6.446331,-1.680308,0.417065,0.033383,0.034901,18.518757,0.890158
495152563,0.530144,RRab,i,18.998201,0.036958,0.000128,-2.184314,0.425972,0.033383,0.028073,18.549804,1.018262
495153004,0.637438,RRab,i,19.017498,0.033570,0.783432,-1.471464,0.577952,0.035660,0.028073,18.489433,0.844019
495153593,0.510919,RRab,i,19.274472,0.027302,0.912885,-1.642926,0.464716,0.029590,0.031866,18.493544,0.869157
495189533,0.528568,RRab,i,19.288506,0.024384,14.645781,-1.063403,0.408535,0.047799,0.024279,18.596439,0.711306
495189633,0.544649,RRab,i,18.988169,0.054165,0.228827,-1.538478,0.377139,0.058421,0.030349,18.540212,0.824571
495193907,0.623899,RRab,i,19.080561,0.015539,4.972836,-1.696471,0.449930,0.044764,0.037936,18.529233,0.890041
495194565,0.557479,RRab,i,18.115085,0.075160,0.144153,-2.119880,0.464836,0.040971,0.059181,18.212025,1.023870
495195403,0.549393,RRab,i,19.133527,0.121550,5.324506,-1.828648,0.410166,0.050834,0.041730,18.535611,0.928634
495195858,0.562962,RRab,i,18.962752,0.124705,0.082194,-0.901977,0.560823,0.048558,0.031108,18.271157,0.703128
495198109,0.528225,RRab,i,18.962094,0.100161,1.147171,-1.971891,0.498697,0.053110,0.033384,18.500900,0.943468
495198348,0.611927,RRab,i,18.834381,0.222909,6.203496,-1.505025,0.480374,0.040971,0.044006,18.396444,0.834762
495201385,0.561340,RRab,i,18.226009,3.562061,0.079137,-1.578854,0.445267,0.068285,0.038695,18.378854,0.842622
495203760,0.317473,RRc,i,19.092385,0.020376,0.092422,-1.669354,0.325354,0.084977,0.041730,18.200763,0.858208
495204425,0.553489,RRab,i,18.738481,0.077326,0.068024,-1.445453,0.387721,0.079666,0.056904,18.528917,0.815222
495204950,0.620648,RRab,i,19.147967,0.106245,6.536437,-1.395262,0.418494,0.081942,0.075873,18.347125,0.822581
495212592,0.509941,RRab,i,19.055833,0.040050,0.181626,-1.663775,0.379051,0.053110,0.039454,18.427002,0.852684
495218664,0.588738,RRab,i,18.808751,0.052024,3.378767,-1.916193,0.419345,0.043247,0.029590,18.451857,0.940935
495238153,0.500852,RRab,i,19.041633,0.038487,5.111359,-2.013440,0.583574,0.061456,0.044765,18.572708,0.980498
495241400,0.678985,RRab,i,18.559431,0.018280,4.252487,-2.377928,0.452655,0.078907,0.034901,18.119489,1.083158
495384990,0.508206,RRab,i,19.074548,0.859008,24.159115,-1.765995,0.371421,0.067526,0.035660,18.451109,0.886628
495385974,0.637664,RRab,i,19.125709,0.170988,0.929129,-1.692966,0.430835,0.072837,0.034143,18.536767,0.888698
495386195,0.613310,RRab,i,18.795939,0.128449,1.066837,-1.460700,0.419692,0.067526,0.042489,18.697633,0.818999
495386364,0.555094,RRab,i,18.136739,2.828674,0.095971,-1.688472,0.371962,0.081942,0.042489,18.297423,0.872176
495386964,0.644501,RRab,i,18.810412,0.033338,0.828258,-2.112535,0.402229,0.054628,0.027314,18.392842,0.996622
495386980,0.731123,RRab,i,18.582264,0.312199,4.221123,-2.041688,0.448540,0.053110,0.037936,18.490301,0.998744
495387449,0.615411,RRab,i,18.865068,0.028945,0.000720,-1.821263,0.397095,0.056904,0.038695,18.378899,0.906601
495388442,0.582115,RRab,i,18.899815,0.012433,9.098572,-2.501613,0.408757,0.078907,0.043247,18.355453,1.116389
495388544,0.520205,RRab,i,19.166326,0.423395,3.396668,-1.714179,0.376577,0.069802,0.027314,18.515148,0.860726
495391859,0.516529,RRab,i,19.179697,0.032372,6.098438,-1.699629,0.395201,0.065250,0.034143,18.478288,0.860098
495392068,0.575898,RRab,i,19.294378,1.332538,2.906795,-1.476967,0.410546,0.069044,0.035660,18.634776,0.814598
495392930,0.629813,RRab,i,19.142951,0.120054,1.463425,-1.526677,0.498743,0.079666,0.034901,18.421458,0.857247
495393307,0.576778,RRab,i,18.282754,0.082359,0.139459,-1.771429,0.395100,0.069802,0.026555,18.468554,0.900698
495393860,0.706013,RRab,i,19.125268,0.725957,5.731292,-1.824629,0.641125,0.059939,0.044006,18.665709,0.956800
495394130,0.616327,RRab,i,18.960856,0.133925,1.860980,-1.922360,0.390442,0.057663,0.030349,18.409691,0.934550
495409992,0.693440,RRab,i,18.597346,0.235397,0.759190,-1.973894,0.456973,0.053110,0.034901,18.431934,0.941790
495410089,0.617819,RRab,i,19.065416,0.019483,4.967858,-1.341620,0.528723,0.052352,0.033384,18.359471,0.804117
495412886,0.626531,RRab,i,18.949192,0.021632,20.833515,-2.495973,0.535102,0.061456,0.030349,18.597114,1.140636
495418827,0.618886,RRab,i,18.440596,0.124983,1.181334,-1.988997,0.425209,0.050834,0.025797,18.234810,0.980396
495421678,0.577597,RRab,i,18.826125,0.070738,0.587359,-2.023361,0.418822,0.042488,0.024279,18.444924,0.976423
495427999,0.734902,RRab,i,18.658541,0.381917,0.484055,-2.092485,0.448670,0.056904,0.034143,18.288633,1.005744
495436386,0.616788,RRab,i,18.836823,0.064545,0.267026,-1.674473,0.462898,0.061456,0.030349,18.576884,0.870245
495438802,0.515875,RRab,i,18.805468,0.149561,0.126196,-1.835349,0.440352,0.060698,0.036419,18.403669,0.919554
495440902,0.529732,RRab,i,18.872470,0.019185,3.694427,-1.955857,0.456291,0.060698,0.030349,18.297082,0.942139
495452288,0.659960,RRab,i,18.863200,0.538150,2.110257,-1.484119,0.480408,0.053110,0.036419,18.391049,0.823250
495488122,0.581455,RRab,i,18.853078,0.041981,1.057932,-1.319258,0.428482,0.058421,0.040212,18.183975,0.778108
495488496,0.710123,RRab,i,18.798540,0.022083,1.497716,-1.983204,0.438088,0.055386,0.036419,18.322904,0.982242
495490045,0.612724,RRab,i,19.244986,0.021055,0.811483,-1.318347,0.499286,0.056904,0.037936,18.496636,0.788506
